,date,Error
235,13263084,13263082
236,13263120,13263108
237,13263156,13263165
238,13263192,13263184
239,13263228,13263228
240,13263264,13263258
241,13263300,13263290
242,13263336,13263336
243,13263372,13263371
244,13263408,13263408
245,13263444,13263446
246,13263480,13263477
247,13263516,13263517
248,13263552,13263554
249,13263588,13263587
250,13263624,13263623
251,13263660,13263662
252,13263696,13263696
253,13263732,13263732
254,13263768,13263757
255,13263804,13263804
256,13263840,13263841
257,13263876,13263876
258,13263912,13263913
259,13263948,13263957
260,13263984,13263984
261,13264020,13264023
262,13264056,13264052
263,13264092,13264088
264,13264128,13264126
265,13264164,13264159
266,13264200,13264200
267,13264236,13264232
268,13264272,13264272
269,13264308,13264301
270,13264344,13264336
271,13264380,13264377
272,13264416,13264411
273,13264452,13264449
274,13264488,13264485
275,13264524,13264523
276,13264560,13264565
277,13264596,13264602
278,13264632,13264635
279,13264668,13264667
280,13264704,13264711
281,13264740,13264733
282,13264776,13264766
283,13264812,13264813
284,13264848,13264848
285,13264884,13264884
286,13264920,13264920
287,13264956,13264948
288,13264992,13264987
289,13265028,13265034
290,13265064,13265069
291,13265100,13265097
292,13265136,13265145
293,13265172,13265167
294,13265208,13265206
295,13265244,13265245
296,13265280,13265275
297,13265316,13265314
298,13265352,13265352
299,13265388,13265387
300,13265424,13265428
301,13265460,13265462
302,13265496,13265491
303,13265532,13265529
304,13265568,13265568
305,13265604,13265604
306,13265640,13265637
307,13265676,13265678
308,13265712,13265716
309,13265748,13265745
310,13265784,13265787
311,13265820,13265812
312,13265856,13265848
313,13265892,13265894
314,13265928,13265924
315,13265964,13265960
316,13266000,13265999
317,13266036,13266033
318,13266072,13266073
319,13266108,13266101
320,13266144,13266143
321,13266180,13266195
322,13266216,13266216
323,13266252,13266243
324,13266288,13266290
325,13266324,13266326
326,13266360,13266366
327,13266396,13266396
328,13266432,13266429
329,13266468,13266475
330,13266504,13266507
331,13266540,13266531
332,13266576,13266579
333,13266612,13266611
334,13266648,13266653
335,13266684,13266683
336,13266720,13266723
337,13266756,13266756
338,13266792,13266794
339,13266828,13266828
340,13266864,13266862
341,13266900,13266900
342,13266936,13266939
343,13266972,13266974
344,13267008,13267016
345,13267044,13267046
346,13267080,13267083
347,13267116,13267126
348,13267152,13267152
349,13267188,13267190
350,13267224,13267221
351,13267260,13267260
352,13267296,13267304
353,13267332,13267333
354,13267368,13267375
355,13267404,13267399
356,13267440,13267433
357,13267476,13267477
358,13267512,13267506
359,13267548,13267561
360,13267584,13267590
361,13267620,13267614
362,13267656,13267656
363,13267692,13267690
364,13267728,13267730
365,13267764,13267764
366,13267800,13267804
367,13267836,13267843
368,13267872,13267871
369,13267908,13267903
370,13267944,13267946
371,13267980,13267980
372,13268016,13268021
373,13268052,13268052
374,13268088,13268092
375,13268124,13268125
376,13268160,13268160
377,13268196,13268194
378,13268232,13268235
379,13268268,13268280
380,13268304,13268308
381,13268340,13268340
382,13268376,13268379
383,13268412,13268412
384,13268448,13268442
385,13268484,13268485
386,13268520,13268527
387,13268556,13268555
388,13268592,13268587
389,13268628,13268630
390,13268664,13268673
391,13268700,13268704
392,13268736,13268741
393,13268772,13268783
394,13268808,13268816
395,13268844,13268847
396,13268880,13268879
397,13268916,13268916
398,13268952,13268952
399,13268988,13268992
400,13269024,13269020
401,13269060,13269067
402,13269096,13269096
403,13269132,13269130
404,13269168,13269172
405,13269204,13269194
406,13269240,13269236
407,13269276,13269273
408,13269312,13269316
409,13269348,13269346
410,13269384,13269391
411,13269420,13269418
412,13269456,13269458
413,13269492,13269489
414,13269528,13269533
415,13269564,13269563
416,13269600,13269602
417,13269636,13269634
418,13269672,13269667
419,13269708,13269707
420,13269744,13269749
421,13269780,13269775
422,13269816,13269809
423,13269852,13269851
424,13269888,13269891
425,13269924,13269919
426,13269960,13269958
427,13269996,13269996
428,13270032,13270031
429,13270068,13270069
430,13270104,13270109
431,13270140,13270140
432,13270176,13270176
433,13270212,13270215
434,13270248,13270248
435,13270284,13270280
436,13270320,13270315
437,13270356,13270351
438,13270392,13270401
439,13270428,13270428
440,13270464,13270466
441,13270500,13270503
442,13270536,13270532
443,13270572,13270575
444,13270608,13270606
445,13270644,13270634
446,13270680,13270679
447,13270716,13270711
448,13270752,13270751
449,13270788,13270789
450,13270824,13270835
451,13270860,13270858
452,13270896,13270896
453,13270932,13270933
454,13270968,13270968
455,13271004,13271004
456,13271040,13271035
457,13271076,13271072
458,13271112,13271112
459,13271148,13271143
460,13271184,13271181
461,13271220,13271214
462,13271256,13271261
463,13271292,13271285
464,13271328,13271337
465,13271364,13271362
466,13271400,13271395
467,13271436,13271431
468,13271472,13271475
469,13271508,13271513
470,13271544,13271540
471,13271580,13271581
472,13271616,13271616
473,13271652,13271651
474,13271688,13271688
475,13271724,13271727
476,13271760,13271751
477,13271796,13271785
478,13271832,13271833
479,13271868,13271868
480,13271904,13271907
481,13271940,13271932
482,13271976,13271972
483,13272012,13272019
484,13272048,13272042
485,13272084,13272085
486,13272120,13272117
487,13272156,13272154
488,13272192,13272186
489,13272228,13272233
490,13272264,13272255
491,13272300,13272295
492,13272336,13272332
493,13272372,13272377
494,13272408,13272409
495,13272444,13272447
496,13272480,13272480
497,13272516,13272517
498,13272552,13272554
499,13272588,13272595
500,13272624,13272625
501,13272660,13272653
502,13272696,13272701
503,13272732,13272732
504,13272768,13272763
505,13272804,13272804
506,13272840,13272836
507,13272876,13272886
508,13272912,13272911
509,13272948,13272938
510,13272984,13272985
511,13273020,13273016
512,13273056,13273062
513,13273092,13273092
514,13273128,13273120
515,13273164,13273162
516,13273200,13273195
517,13273236,13273233
518,13273272,13273269
519,13273308,13273298
520,13273344,13273344
521,13273380,13273376
522,13273416,13273412
523,13273452,13273455
524,13273488,13273497
525,13273524,13273521
526,13273560,13273569
527,13273596,13273586
528,13273632,13273634
529,13273668,13273666
530,13273704,13273704
531,13273740,13273736
532,13273776,13273774
533,13273812,13273811
534,13273848,13273847
535,13273884,13273886
536,13273920,13273931
537,13273956,13273953
538,13273992,13273992
539,13274028,13274020
540,13274064,13274052
541,13274100,13274106
542,13274136,13274130
543,13274172,13274169
544,13274208,13274208
545,13274244,13274248
546,13274280,13274281
547,13274316,13274325
548,13274352,13274352
549,13274388,13274379
550,13274424,13274424
551,13274460,13274460
552,13274496,13274492
553,13274532,13274531
554,13274568,13274566
555,13274604,13274612
556,13274640,13274637
557,13274676,13274670
558,13274712,13274713
559,13274748,13274739
560,13274784,13274786
561,13274820,13274822
562,13274856,13274852
563,13274892,13274890
564,13274928,13274925
565,13274964,13274972
566,13275000,13275001
567,13275036,13275030
568,13275072,13275066
569,13275108,13275108
570,13275144,13275144
571,13275180,13275177
572,13275216,13275217
573,13275252,13275252
574,13275288,13275293
575,13275324,13275326
576,13275360,13275360
577,13275396,13275396
578,13275432,13275428
579,13275468,13275472
580,13275504,13275505
581,13275540,13275538
582,13275576,13275576
583,13275612,13275610
584,13275648,13275660
585,13275684,13275682
586,13275720,13275722
587,13275756,13275757
588,13275792,13275789
589,13275828,13275828
590,13275864,13275863
591,13275900,13275901
592,13275936,13275937
593,13275972,13275975
594,13276008,13276011
595,13276044,13276042
596,13276080,13276078
597,13276116,13276114
598,13276152,13276148
599,13276188,13276180
600,13276224,13276227
601,13276260,13276260
602,13276296,13276295
603,13276332,13276324
604,13276368,13276361
605,13276404,13276392
606,13276440,13276440
607,13276476,13276479
608,13276512,13276514
609,13276548,13276548
610,13276584,13276579
611,13276620,13276620
612,13276656,13276656
613,13276692,13276695
614,13276728,13276731
615,13276764,13276763
616,13276800,13276800
617,13276836,13276839
618,13276872,13276874
619,13276908,13276908
620,13276944,13276934
621,13276980,13276977
622,13277016,13277020
623,13277052,13277052
624,13277088,13277092
625,13277124,13277123
626,13277160,13277160
627,13277196,13277199
628,13277232,13277235
629,13277268,13277269
630,13277304,13277309
631,13277340,13277346
632,13277376,13277382
633,13277412,13277404
634,13277448,13277446
635,13277484,13277483
636,13277520,13277519
637,13277556,13277548
638,13277592,13277598
639,13277628,13277623
640,13277664,13277664
641,13277700,13277688
642,13277736,13277734
643,13277772,13277771
644,13277808,13277804
645,13277844,13277847
646,13277880,13277891
647,13277916,13277912
648,13277952,13277948
649,13277988,13277996
650,13278024,13278026
651,13278060,13278059
652,13278096,13278090
653,13278132,13278135
654,13278168,13278169
655,13278204,13278211
656,13278240,13278236
657,13278276,13278276
658,13278312,13278311
659,13278348,13278347
660,13278384,13278389
661,13278420,13278424
662,13278456,13278453
663,13278492,13278492
664,13278528,13278527
665,13278564,13278568
666,13278600,13278600
667,13278636,13278631
668,13278672,13278671
669,13278708,13278708
670,13278744,13278748
671,13278780,13278786
672,13278816,13278822
673,13278852,13278853
674,13278888,13278886
675,13278924,13278926
676,13278960,13278960
677,13278996,13278993
678,13279032,13279033
679,13279068,13279070
680,13279104,13279108
681,13279140,13279136
682,13279176,13279168
683,13279212,13279214
684,13279248,13279244
685,13279284,13279288
686,13279320,13279315
687,13279356,13279354
688,13279392,13279383
689,13279428,13279438
690,13279464,13279462
691,13279500,13279500
692,13279536,13279534
693,13279572,13279571
694,13279608,13279612
695,13279644,13279644
696,13279680,13279680
697,13279716,13279721
698,13279752,13279746
699,13279788,13279793
700,13279824,13279831
701,13279860,13279853
702,13279896,13279897
703,13279932,13279926
704,13279968,13279958
705,13280004,13280000
706,13280040,13280042
707,13280076,13280079
708,13280112,13280111
709,13280148,13280144
710,13280184,13280182
711,13280220,13280217
712,13280256,13280253
713,13280292,13280280
714,13280328,13280327
715,13280364,13280364
716,13280400,13280410
717,13280436,13280439
718,13280472,13280472
719,13280508,13280508
720,13280544,13280545
721,13280580,13280577
722,13280616,13280606
723,13280652,13280649
724,13280688,13280687
725,13280724,13280724
726,13280760,13280757
727,13280796,13280792
728,13280832,13280831
729,13280868,13280868
730,13280904,13280906
731,13280940,13280939
732,13280976,13280978
733,13281012,13281007
734,13281048,13281051
735,13281084,13281084
736,13281120,13281114
737,13281156,13281155
738,13281192,13281192
739,13281228,13281223
740,13281264,13281267
741,13281300,13281299
742,13281336,13281338
743,13281372,13281367
744,13281408,13281409
745,13281444,13281447
746,13281480,13281478
747,13281516,13281515
748,13281552,13281550
749,13281588,13281589
750,13281624,13281624
751,13281660,13281662
752,13281696,13281696
753,13281732,13281726
754,13281768,13281762
755,13281804,13281802
756,13281840,13281842
757,13281876,13281887
758,13281912,13281916
759,13281948,13281945
760,13281984,13281974
761,13282020,13282022
762,13282056,13282056
763,13282092,13282086
764,13282128,13282132
765,13282164,13282164
766,13282200,13282198
767,13282236,13282227
768,13282272,13282276
769,13282308,13282308
770,13282344,13282343
771,13282380,13282376
772,13282416,13282415
773,13282452,13282458
774,13282488,13282490
775,13282524,13282533
776,13282560,13282565
777,13282596,13282597
778,13282632,13282636
779,13282668,13282668
780,13282704,13282697
781,13282740,13282737
782,13282776,13282777
783,13282812,13282808
784,13282848,13282846
785,13282884,13282878
786,13282920,13282928
787,13282956,13282950
788,13282992,13282987
789,13283028,13283024
790,13283064,13283068
791,13283100,13283105
792,13283136,13283134
793,13283172,13283174
794,13283208,13283204
795,13283244,13283244
796,13283280,13283293
797,13283316,13283320
798,13283352,13283352
799,13283388,13283382
800,13283424,13283423
801,13283460,13283454
802,13283496,13283486
803,13283532,13283534
804,13283568,13283570
805,13283604,13283604
806,13283640,13283644
807,13283676,13283668
808,13283712,13283718
809,13283748,13283743
810,13283784,13283785
811,13283820,13283822
812,13283856,13283861
813,13283892,13283901
814,13283928,13283929
815,13283964,13283963
816,13284000,13283995
817,13284036,13284037
818,13284072,13284068
819,13284108,13284102
820,13284144,13284143
821,13284180,13284183
822,13284216,13284215
823,13284252,13284247
824,13284288,13284288
825,13284324,13284318
826,13284360,13284353
827,13284396,13284403
828,13284432,13284433
829,13284468,13284477
830,13284504,13284497
831,13284540,13284545
832,13284576,13284576
833,13284612,13284625
834,13284648,13284647
835,13284684,13284682
836,13284720,13284722
837,13284756,13284756
838,13284792,13284790
839,13284828,13284832
840,13284864,13284867
841,13284900,13284904
842,13284936,13284938
843,13284972,13284969
844,13285008,13285005
845,13285044,13285046
846,13285080,13285076
847,13285116,13285124
848,13285152,13285152
849,13285188,13285185
850,13285224,13285229
851,13285260,13285260
852,13285296,13285301
853,13285332,13285333
854,13285368,13285376
855,13285404,13285403
856,13285440,13285430
857,13285476,13285469
858,13285512,13285504
859,13285548,13285550
860,13285584,13285593
861,13285620,13285620
862,13285656,13285650
863,13285692,13285695
864,13285728,13285730
865,13285764,13285763
866,13285800,13285802
867,13285836,13285836
868,13285872,13285867
869,13285908,13285911
870,13285944,13285942
871,13285980,13285976
872,13286016,13286015
873,13286052,13286059
874,13286088,13286097
875,13286124,13286131
876,13286160,13286158
877,13286196,13286191
878,13286232,13286233
879,13286268,13286268
880,13286304,13286304
881,13286340,13286335
882,13286376,13286372
883,13286412,13286407
884,13286448,13286451
885,13286484,13286489
886,13286520,13286517
887,13286556,13286558
888,13286592,13286595
889,13286628,13286625
890,13286664,13286664
891,13286700,13286704
892,13286736,13286731
893,13286772,13286778
894,13286808,13286807
895,13286844,13286844
896,13286880,13286879
897,13286916,13286909
898,13286952,13286953
899,13286988,13286988
900,13287024,13287022
901,13287060,13287059
902,13287096,13287098
903,13287132,13287132
904,13287168,13287166
905,13287204,13287204
906,13287240,13287243
907,13287276,13287276
908,13287312,13287309
909,13287348,13287352
910,13287384,13287383
911,13287420,13287422
912,13287456,13287456
913,13287492,13287488
914,13287528,13287522
915,13287564,13287560
916,13287600,13287599
917,13287636,13287625
918,13287672,13287673
919,13287708,13287713
920,13287744,13287743
921,13287780,13287775
922,13287816,13287808
923,13287852,13287853
924,13287888,13287890
925,13287924,13287924
926,13287960,13287963
927,13287996,13287993
928,13288032,13288031
929,13288068,13288069
930,13288104,13288103
931,13288140,13288142
932,13288176,13288178
933,13288212,13288211
934,13288248,13288244
935,13288284,13288281
936,13288320,13288325
937,13288356,13288350
938,13288392,13288392
939,13288428,13288424
940,13288464,13288475
941,13288500,13288497
942,13288536,13288539
943,13288572,13288568
944,13288608,13288623
945,13288644,13288638
946,13288680,13288681
947,13288716,13288710
948,13288752,13288756
949,13288788,13288782
950,13288824,13288822
951,13288860,13288853
952,13288896,13288895
953,13288932,13288932
954,13288968,13288976
955,13289004,13288993
956,13289040,13289042
957,13289076,13289076
958,13289112,13289109
959,13289148,13289147
960,13289184,13289185
961,13289220,13289220
962,13289256,13289256
963,13289292,13289289
964,13289328,13289326
965,13289364,13289366
966,13289400,13289396
967,13289436,13289434
968,13289472,13289472
969,13289508,13289509
970,13289544,13289545
971,13289580,13289579
972,13289616,13289606
973,13289652,13289655
974,13289688,13289693
975,13289724,13289729
976,13289760,13289761
977,13289796,13289800
978,13289832,13289831
979,13289868,13289863
980,13289904,13289904
981,13289940,13289939
982,13289976,13289980
983,13290012,13290015
984,13290048,13290046
985,13290084,13290082
986,13290120,13290120
987,13290156,13290156
988,13290192,13290199
989,13290228,13290226
990,13290264,13290270
991,13290300,13290293
992,13290336,13290333
993,13290372,13290380
994,13290408,13290409
995,13290444,13290444
996,13290480,13290482
997,13290516,13290515
998,13290552,13290552
999,13290588,13290588
1000,13290624,13290624
1001,13290660,13290661
1002,13290696,13290694
1003,13290732,13290733
1004,13290768,13290765
1005,13290804,13290806
1006,13290840,13290840
1007,13290876,13290877
1008,13290912,13290913
1009,13290948,13290945
1010,13290984,13290982
1011,13291020,13291020
1012,13291056,13291058
1013,13291092,13291096
1014,13291128,13291128
1015,13291164,13291161
1016,13291200,13291201
1017,13291236,13291236
1018,13291272,13291275
1019,13291308,13291313
1020,13291344,13291353
1021,13291380,13291372
1022,13291416,13291414
1023,13291452,13291452
1024,13291488,13291491
1025,13291524,13291527
1026,13291560,13291560
1027,13291596,13291599
1028,13291632,13291630
1029,13291668,13291667
1030,13291704,13291705
1031,13291740,13291735
1032,13291776,13291783
1033,13291812,13291808
1034,13291848,13291843
1035,13291884,13291885
1036,13291920,13291911
1037,13291956,13291954
1038,13291992,13291992
1039,13292028,13292034
1040,13292064,13292079
1041,13292100,13292100
1042,13292136,13292130
1043,13292172,13292173
1044,13292208,13292211
1045,13292244,13292240
1046,13292280,13292281
1047,13292316,13292323
1048,13292352,13292354
1049,13292388,13292385
1050,13292424,13292422
1051,13292460,13292452
1052,13292496,13292494
1053,13292532,13292530
1054,13292568,13292574
1055,13292604,13292597
1056,13292640,13292633
1057,13292676,13292676
1058,13292712,13292714
1059,13292748,13292746
1060,13292784,13292784
1061,13292820,13292823
1062,13292856,13292859
1063,13292892,13292893
1064,13292928,13292930
1065,13292964,13292957
1066,13293000,13293003
1067,13293036,13293036
1068,13293072,13293068
1069,13293108,13293106
1070,13293144,13293143
1071,13293180,13293178
1072,13293216,13293216
1073,13293252,13293250
1074,13293288,13293281
1075,13293324,13293334
1076,13293360,13293361
1077,13293396,13293406
1078,13293432,13293431
1079,13293468,13293475
1080,13293504,13293504
1081,13293540,13293547
1082,13293576,13293580
1083,13293612,13293615
1084,13293648,13293648
1085,13293684,13293685
1086,13293720,13293726
1087,13293756,13293746
1088,13293792,13293789
1089,13293828,13293822
1090,13293864,13293860
1091,13293900,13293903
1092,13293936,13293940
1093,13293972,13293971
1094,13294008,13294013
1095,13294044,13294041
1096,13294080,13294077
1097,13294116,13294116
1098,13294152,13294153
1099,13294188,13294188
1100,13294224,13294219
1101,13294260,13294262
1102,13294296,13294304
1103,13294332,13294331
1104,13294368,13294368
1105,13294404,13294399
1106,13294440,13294440
1107,13294476,13294472
1108,13294512,13294512
1109,13294548,13294555
1110,13294584,13294586
1111,13294620,13294617
1112,13294656,13294659
1113,13294692,13294684
1114,13294728,13294734
1115,13294764,13294765
1116,13294800,13294795
1117,13294836,13294835
1118,13294872,13294868
1119,13294908,13294917
1120,13294944,13294946
1121,13294980,13294975
1122,13295016,13295013
1123,13295052,13295052
1124,13295088,13295086
1125,13295124,13295125
1126,13295160,13295161
1127,13295196,13295189
1128,13295232,13295234
1129,13295268,13295276
1130,13295304,13295305
1131,13295340,13295343
1132,13295376,13295374
1133,13295412,13295410
1134,13295448,13295449
1135,13295484,13295480
1136,13295520,13295512
1137,13295556,13295560
1138,13295592,13295589
1139,13295628,13295629
1140,13295664,13295664
1141,13295700,13295701
1142,13295736,13295738
1143,13295772,13295774
1144,13295808,13295807
1145,13295844,13295847
1146,13295880,13295879
1147,13295916,13295917
1148,13295952,13295949
1149,13295988,13295988
1150,13296024,13296020
1151,13296060,13296066
1152,13296096,13296097
1153,13296132,13296129
1154,13296168,13296160
1155,13296204,13296201
1156,13296240,13296246
1157,13296276,13296273
1158,13296312,13296316
1159,13296348,13296347
1160,13296384,13296383
1161,13296420,13296415
1162,13296456,13296457
1163,13296492,13296497
1164,13296528,13296531
1165,13296564,13296566
1166,13296600,13296595
1167,13296636,13296636
1168,13296672,13296667
1169,13296708,13296704
1170,13296744,13296745
1171,13296780,13296775
1172,13296816,13296818
1173,13296852,13296851
1174,13296888,13296894
1175,13296924,13296923
1176,13296960,13296962
1177,13296996,13297000
1178,13297032,13297034
1179,13297068,13297070
1180,13297104,13297096
1181,13297140,13297144
1182,13297176,13297168
1183,13297212,13297209
1184,13297248,13297236
1185,13297284,13297282
1186,13297320,13297317
1187,13297356,13297355
1188,13297392,13297387
1189,13297428,13297427
1190,13297464,13297460
1191,13297500,13297499
1192,13297536,13297539
1193,13297572,13297561
1194,13297608,13297608
1195,13297644,13297643
1196,13297680,13297672
1197,13297716,13297714
1198,13297752,13297758
1199,13297788,13297789
1200,13297824,13297821
1201,13297860,13297863
1202,13297896,13297897
1203,13297932,13297926
1204,13297968,13297966
1205,13298004,13298004
1206,13298040,13298040
1207,13298076,13298077
1208,13298112,13298112
1209,13298148,13298148
1210,13298184,13298181
1211,13298220,13298218
1212,13298256,13298253
1213,13298292,13298294
1214,13298328,13298327
1215,13298364,13298361
1216,13298400,13298403
1217,13298436,13298447
1218,13298472,13298471
1219,13298508,13298513
1220,13298544,13298541
1221,13298580,13298580
1222,13298616,13298620
1223,13298652,13298657
1224,13298688,13298698
1225,13298724,13298722
1226,13298760,13298760
1227,13298796,13298802
1228,13298832,13298838
1229,13298868,13298864
1230,13298904,13298904
1231,13298940,13298944
1232,13298976,13298982
1233,13299012,13299008
1234,13299048,13299049
1235,13299084,13299073
1236,13299120,13299125
1237,13299156,13299164
1238,13299192,13299187
1239,13299228,13299227
1240,13299264,13299257
1241,13299300,13299298
1242,13299336,13299338
1243,13299372,13299374
1244,13299408,13299410
1245,13299444,13299438
1246,13299480,13299476
1247,13299516,13299525
1248,13299552,13299553
1249,13299588,13299586
1250,13299624,13299625
1251,13299660,13299658
1252,13299696,13299696
1253,13299732,13299729
1254,13299768,13299765
1255,13299804,13299797
1256,13299840,13299848
1257,13299876,13299879
1258,13299912,13299915
1259,13299948,13299952
1260,13299984,13299984
1261,13300020,13300015
1262,13300056,13300058
1263,13300092,13300095
1264,13300128,13300130
1265,13300164,13300163
1266,13300200,13300193
1267,13300236,13300239
1268,13300272,13300274
1269,13300308,13300308
1270,13300344,13300343
1271,13300380,13300380
1272,13300416,13300414
1273,13300452,13300445
1274,13300488,13300488
1275,13300524,13300522
1276,13300560,13300561
1277,13300596,13300595
1278,13300632,13300633
1279,13300668,13300662
1280,13300704,13300706
1281,13300740,13300750
1282,13300776,13300776
1283,13300812,13300815
1284,13300848,13300852
1285,13300884,13300885
1286,13300920,13300921
1287,13300956,13300949
1288,13300992,13300988
1289,13301028,13301035
1290,13301064,13301065
1291,13301100,13301101
1292,13301136,13301145
1293,13301172,13301164
1294,13301208,13301213
1295,13301244,13301247
1296,13301280,13301271
1297,13301316,13301313
1298,13301352,13301354
1299,13301388,13301385
1300,13301424,13301421
1301,13301460,13301463
1302,13301496,13301496
1303,13301532,13301532
1304,13301568,13301568
1305,13301604,13301604
1306,13301640,13301641
1307,13301676,13301687
1308,13301712,13301714
1309,13301748,13301745
1310,13301784,13301785
1311,13301820,13301821
1312,13301856,13301872
1313,13301892,13301885
1314,13301928,13301931
1315,13301964,13301965
1316,13302000,13302007
1317,13302036,13302031
1318,13302072,13302066
1319,13302108,13302109
1320,13302144,13302148
1321,13302180,13302182
1322,13302216,13302219
1323,13302252,13302252
1324,13302288,13302293
1325,13302324,13302324
1326,13302360,13302358
1327,13302396,13302403
1328,13302432,13302428
1329,13302468,13302461
1330,13302504,13302503
1331,13302540,13302540
1332,13302576,13302576
1333,13302612,13302611
1334,13302648,13302649
1335,13302684,13302683
1336,13302720,13302716
1337,13302756,13302763
1338,13302792,13302792
1339,13302828,13302833
1340,13302864,13302864
1341,13302900,13302902
1342,13302936,13302943
1343,13302972,13302963
1344,13303008,13303013
1345,13303044,13303044
1346,13303080,13303084
1347,13303116,13303114
1348,13303152,13303152
1349,13303188,13303188
1350,13303224,13303219
1351,13303260,13303260
1352,13303296,13303305
1353,13303332,13303338
1354,13303368,13303375
1355,13303404,13303403
1356,13303440,13303440
1357,13303476,13303474
1358,13303512,13303502
1359,13303548,13303547
1360,13303584,13303581
1361,13303620,13303624
