,date,Error
132,145971540,145971550
133,145971600,145971597
134,145971660,145971667
135,145971720,145971718
136,145971780,145971778
137,145971840,145971850
138,145971900,145971897
139,145971960,145971946
140,145972020,145972013
141,145972080,145972082
142,145972140,145972143
143,145972200,145972214
144,145972260,145972255
145,145972320,145972329
146,145972380,145972386
147,145972440,145972440
148,145972500,145972510
149,145972560,145972566
150,145972620,145972614
151,145972680,145972692
152,145972740,145972730
153,145972800,145972802
154,145972860,145972862
155,145972920,145972926
156,145972980,145972975
157,145973040,145973041
158,145973100,145973100
159,145973160,145973171
160,145973220,145973215
161,145973280,145973282
162,145973340,145973340
163,145973400,145973390
164,145973460,145973488
165,145973520,145973521
166,145973580,145973568
167,145973640,145973656
168,145973700,145973692
169,145973760,145973765
170,145973820,145973830
171,145973880,145973876
172,145973940,145973938
173,145974000,145973997
174,145974060,145974060
175,145974120,145974106
176,145974180,145974170
177,145974240,145974240
178,145974300,145974312
179,145974360,145974368
180,145974420,145974439
181,145974480,145974488
182,145974540,145974537
183,145974600,145974600
184,145974660,145974642
185,145974720,145974713
186,145974780,145974772
187,145974840,145974844
188,145974900,145974908
189,145974960,145974957
190,145975020,145975017
191,145975080,145975067
192,145975140,145975140
193,145975200,145975204
194,145975260,145975266
195,145975320,145975315
196,145975380,145975401
197,145975440,145975453
198,145975500,145975501
199,145975560,145975557
200,145975620,145975619
201,145975680,145975683
202,145975740,145975741
203,145975800,145975806
204,145975860,145975869
205,145975920,145975935
206,145975980,145975993
207,145976040,145976040
208,145976100,145976105
209,145976160,145976159
210,145976220,145976217
211,145976280,145976301
212,145976340,145976338
213,145976400,145976421
214,145976460,145976459
215,145976520,145976524
216,145976580,145976592
217,145976640,145976642
218,145976700,145976705
219,145976760,145976760
220,145976820,145976818
221,145976880,145976880
222,145976940,145976936
223,145977000,145977018
224,145977060,145977060
225,145977120,145977139
226,145977180,145977156
227,145977240,145977242
228,145977300,145977307
229,145977360,145977360
230,145977420,145977432
231,145977480,145977488
232,145977540,145977540
233,145977600,145977606
234,145977660,145977690
235,145977720,145977724
236,145977780,145977784
237,145977840,145977838
238,145977900,145977903
239,145977960,145977950
240,145978020,145978020
241,145978080,145978106
242,145978140,145978152
243,145978200,145978208
244,145978260,145978273
245,145978320,145978340
246,145978380,145978387
247,145978440,145978462
248,145978500,145978512
249,145978560,145978563
250,145978620,145978639
251,145978680,145978659
252,145978740,145978737
253,145978800,145978804
254,145978860,145978853
255,145978920,145978920
256,145978980,145978976
257,145979040,145979036
258,145979100,145979129
259,145979160,145979168
260,145979220,145979221
261,145979280,145979295
262,145979340,145979340
263,145979400,145979410
264,145979460,145979465
265,145979520,145979538
266,145979580,145979568
267,145979640,145979649
268,145979700,145979703
269,145979760,145979751
270,145979820,145979832
271,145979880,145979874
272,145979940,145979958
273,145980000,145980007
274,145980060,145980068
275,145980120,145980122
276,145980180,145980191
277,145980240,145980224
278,145980300,145980302
279,145980360,145980356
280,145980420,145980424
281,145980480,145980481
282,145980540,145980548
283,145980600,145980594
284,145980660,145980680
285,145980720,145980745
286,145980780,145980780
287,145980840,145980841
288,145980900,145980904
289,145980960,145980974
290,145981020,145981040
291,145981080,145981070
292,145981140,145981136
293,145981200,145981192
294,145981260,145981251
295,145981320,145981306
296,145981380,145981385
297,145981440,145981431
298,145981500,145981517
299,145981560,145981571
300,145981620,145981612
301,145981680,145981672
302,145981740,145981736
303,145981800,145981815
304,145981860,145981854
305,145981920,145981908
306,145981980,145981981
307,145982040,145982045
308,145982100,145982096
309,145982160,145982178
310,145982220,145982224
311,145982280,145982286
312,145982340,145982334
313,145982400,145982401
314,145982460,145982460
315,145982520,145982500
316,145982580,145982584
317,145982640,145982625
318,145982700,145982701
319,145982760,145982748
320,145982820,145982842
321,145982880,145982885
322,145982940,145982950
323,145983000,145983011
324,145983060,145983049
325,145983120,145983100
326,145983180,145983179
327,145983240,145983250
328,145983300,145983302
329,145983360,145983369
330,145983420,145983431
331,145983480,145983468
332,145983540,145983544
333,145983600,145983621
334,145983660,145983657
335,145983720,145983702
336,145983780,145983780
337,145983840,145983838
338,145983900,145983906
339,145983960,145983954
340,145984020,145984022
341,145984080,145984060
342,145984140,145984150
343,145984200,145984217
344,145984260,145984274
345,145984320,145984307
346,145984380,145984385
347,145984440,145984413
348,145984500,145984504
349,145984560,145984561
350,145984620,145984613
351,145984680,145984685
352,145984740,145984743
353,145984800,145984811
354,145984860,145984863
355,145984920,145984924
356,145984980,145984963
357,145985040,145985031
358,145985100,145985098
359,145985160,145985164
360,145985220,145985221
361,145985280,145985297
362,145985340,145985334
363,145985400,145985400
364,145985460,145985464
365,145985520,145985520
366,145985580,145985586
367,145985640,145985637
368,145985700,145985716
369,145985760,145985759
370,145985820,145985833
371,145985880,145985881
372,145985940,145985956
373,145986000,145985989
374,145986060,145986067
375,145986120,145986118
376,145986180,145986184
377,145986240,145986253
378,145986300,145986291
379,145986360,145986349
380,145986420,145986413
381,145986480,145986484
382,145986540,145986524
383,145986600,145986602
384,145986660,145986650
385,145986720,145986711
386,145986780,145986779
387,145986840,145986845
388,145986900,145986896
389,145986960,145986958
390,145987020,145987021
391,145987080,145987080
392,145987140,145987116
393,145987200,145987198
394,145987260,145987262
395,145987320,145987332
396,145987380,145987402
397,145987440,145987448
398,145987500,145987502
399,145987560,145987553
400,145987620,145987622
401,145987680,145987689
402,145987740,145987754
403,145987800,145987794
404,145987860,145987864
405,145987920,145987930
406,145987980,145988000
407,145988040,145988044
408,145988100,145988097
409,145988160,145988156
410,145988220,145988219
411,145988280,145988276
412,145988340,145988350
413,145988400,145988412
414,145988460,145988469
415,145988520,145988533
416,145988580,145988578
417,145988640,145988645
418,145988700,145988699
419,145988760,145988762
420,145988820,145988834
421,145988880,145988881
422,145988940,145988924
423,145989000,145989000
424,145989060,145989055
425,145989120,145989107
426,145989180,145989175
427,145989240,145989251
428,145989300,145989318
429,145989360,145989358
430,145989420,145989432
431,145989480,145989493
432,145989540,145989531
433,145989600,145989601
434,145989660,145989661
435,145989720,145989723
436,145989780,145989767
437,145989840,145989839
438,145989900,145989912
439,145989960,145989974
440,145990020,145990040
441,145990080,145990079
442,145990140,145990160
443,145990200,145990208
444,145990260,145990249
445,145990320,145990329
446,145990380,145990379
447,145990440,145990447
448,145990500,145990500
449,145990560,145990574
450,145990620,145990624
451,145990680,145990680
452,145990740,145990751
453,145990800,145990804
454,145990860,145990858
455,145990920,145990934
456,145990980,145990978
457,145991040,145991036
458,145991100,145991097
459,145991160,145991148
460,145991220,145991217
461,145991280,145991300
462,145991340,145991333
463,145991400,145991402
464,145991460,145991451
465,145991520,145991516
466,145991580,145991597
467,145991640,145991650
468,145991700,145991696
469,145991760,145991762
470,145991820,145991814
471,145991880,145991875
472,145991940,145991933
473,145992000,145991994
474,145992060,145992065
475,145992120,145992127
476,145992180,145992186
477,145992240,145992240
478,145992300,145992289
479,145992360,145992361
480,145992420,145992413
481,145992480,145992490
482,145992540,145992547
483,145992600,145992609
484,145992660,145992659
485,145992720,145992704
486,145992780,145992791
487,145992840,145992854
488,145992900,145992888
489,145992960,145992963
490,145993020,145993033
491,145993080,145993072
492,145993140,145993159
493,145993200,145993199
494,145993260,145993252
495,145993320,145993335
496,145993380,145993384
497,145993440,145993436
498,145993500,145993510
499,145993560,145993543
500,145993620,145993640
501,145993680,145993674
502,145993740,145993744
503,145993800,145993799
504,145993860,145993866
505,145993920,145993930
506,145993980,145993974
507,145994040,145994049
508,145994100,145994100
509,145994160,145994156
510,145994220,145994220
511,145994280,145994272
512,145994340,145994335
513,145994400,145994411
514,145994460,145994460
515,145994520,145994533
516,145994580,145994586
517,145994640,145994632
518,145994700,145994684
519,145994760,145994756
520,145994820,145994824
521,145994880,145994882
522,145994940,145994934
523,145995000,145995012
524,145995060,145995045
525,145995120,145995110
526,145995180,145995183
527,145995240,145995263
528,145995300,145995306
529,145995360,145995352
530,145995420,145995427
531,145995480,145995488
532,145995540,145995551
533,145995600,145995598
534,145995660,145995655
535,145995720,145995723
536,145995780,145995786
537,145995840,145995857
538,145995900,145995922
539,145995960,145995955
540,145996020,145996017
541,145996080,145996081
542,145996140,145996140
543,145996200,145996206
544,145996260,145996266
545,145996320,145996324
546,145996380,145996395
547,145996440,145996440
548,145996500,145996492
549,145996560,145996547
550,145996620,145996612
551,145996680,145996672
552,145996740,145996724
553,145996800,145996808
554,145996860,145996863
555,145996920,145996918
556,145996980,145996974
557,145997040,145997027
558,145997100,145997093
559,145997160,145997180
560,145997220,145997200
561,145997280,145997283
562,145997340,145997349
563,145997400,145997403
564,145997460,145997459
565,145997520,145997529
566,145997580,145997571
567,145997640,145997647
568,145997700,145997716
569,145997760,145997752
570,145997820,145997814
571,145997880,145997883
572,145997940,145997951
573,145998000,145998015
574,145998060,145998068
575,145998120,145998116
576,145998180,145998171
577,145998240,145998244
578,145998300,145998305
579,145998360,145998351
580,145998420,145998422
581,145998480,145998485
582,145998540,145998552
583,145998600,145998593
584,145998660,145998667
585,145998720,145998711
586,145998780,145998778
587,145998840,145998841
588,145998900,145998917
589,145998960,145998995
590,145999020,145999024
591,145999080,145999086
592,145999140,145999152
593,145999200,145999189
594,145999260,145999269
595,145999320,145999310
596,145999380,145999398
597,145999440,145999456
598,145999500,145999507
599,145999560,145999554
600,145999620,145999638
601,145999680,145999684
602,145999740,145999743
603,145999800,145999807
604,145999860,145999845
605,145999920,145999926
606,145999980,145999991
607,146000040,146000045
608,146000100,146000103
609,146000160,146000153
610,146000220,146000228
611,146000280,146000284
612,146000340,146000342
613,146000400,146000397
614,146000460,146000470
615,146000520,146000534
616,146000580,146000585
617,146000640,146000650
618,146000700,146000715
619,146000760,146000777
620,146000820,146000824
621,146000880,146000880
622,146000940,146000938
623,146001000,146001002
624,146001060,146001067
625,146001120,146001131
626,146001180,146001178
627,146001240,146001243
628,146001300,146001293
629,146001360,146001374
630,146001420,146001419
631,146001480,146001485
632,146001540,146001535
633,146001600,146001600
634,146001660,146001656
635,146001720,146001739
636,146001780,146001785
637,146001840,146001840
638,146001900,146001893
639,146001960,146001956
640,146002020,146002027
641,146002080,146002098
642,146002140,146002128
643,146002200,146002193
644,146002260,146002260
645,146002320,146002316
646,146002380,146002366
647,146002440,146002442
648,146002500,146002509
649,146002560,146002547
650,146002620,146002624
651,146002680,146002691
652,146002740,146002751
653,146002800,146002798
654,146002860,146002885
655,146002920,146002927
656,146002980,146002974
657,146003040,146003051
658,146003100,146003091
659,146003160,146003170
660,146003220,146003210
661,146003280,146003289
662,146003340,146003337
663,146003400,146003413
664,146003460,146003469
665,146003520,146003526
666,146003580,146003582
667,146003640,146003652
668,146003700,146003684
669,146003760,146003766
670,146003820,146003826
671,146003880,146003887
672,146003940,146003950
673,146004000,146004039
674,146004060,146004063
675,146004120,146004130
676,146004180,146004183
677,146004240,146004257
678,146004300,146004282
679,146004360,146004378
680,146004420,146004416
681,146004480,146004460
682,146004540,146004532
683,146004600,146004600
684,146004660,146004663
685,146004720,146004721
686,146004780,146004790
687,146004840,146004841
688,146004900,146004901
689,146004960,146004941
690,146005020,146005026
691,146005080,146005092
692,146005140,146005138
693,146005200,146005184
694,146005260,146005249
695,146005320,146005338
696,146005380,146005376
697,146005440,146005436
698,146005500,146005494
699,146005560,146005568
700,146005620,146005617
701,146005680,146005674
702,146005740,146005727
703,146005800,146005800
704,146005860,146005872
705,146005920,146005920
706,146005980,146005990
707,146006040,146006043
708,146006100,146006103
709,146006160,146006163
710,146006220,146006222
711,146006280,146006292
712,146006340,146006346
713,146006400,146006397
714,146006460,146006463
715,146006520,146006521
716,146006580,146006586
717,146006640,146006643
718,146006700,146006706
719,146006760,146006748
720,146006820,146006825
721,146006880,146006895
722,146006940,146006929
723,146007000,146007018
724,146007060,146007064
725,146007120,146007120
726,146007180,146007164
727,146007240,146007252
728,146007300,146007293
729,146007360,146007357
730,146007420,146007427
731,146007480,146007472
732,146007540,146007533
733,146007600,146007591
734,146007660,146007660
735,146007720,146007727
736,146007780,146007786
737,146007840,146007846
738,146007900,146007899
739,146007960,146007963
740,146008020,146008016
741,146008080,146008101
742,146008140,146008143
743,146008200,146008183
744,146008260,146008252
745,146008320,146008338
746,146008380,146008369
747,146008440,146008438
748,146008500,146008506
749,146008560,146008552
750,146008620,146008632
751,146008680,146008698
752,146008740,146008734
753,146008800,146008813
754,146008860,146008854
755,146008920,146008913
756,146008980,146008984
757,146009040,146009044
758,146009100,146009097
759,146009160,146009170
760,146009220,146009208
761,146009280,146009274
762,146009340,146009332
763,146009400,146009409
764,146009460,146009470
765,146009520,146009528
766,146009580,146009570
767,146009640,146009643
768,146009700,146009706
769,146009760,146009746
770,146009820,146009814
771,146009880,146009888
772,146009940,146009949
773,146010000,146010004
774,146010060,146010067
775,146010120,146010125
776,146010180,146010183
777,146010240,146010240
778,146010300,146010294
779,146010360,146010360
780,146010420,146010418
781,146010480,146010505
782,146010540,146010544
783,146010600,146010601
784,146010660,146010660
785,146010720,146010720
786,146010780,146010780
787,146010840,146010847
788,146010900,146010901
789,146010960,146010970
790,146011020,146011016
791,146011080,146011085
792,146011140,146011150
793,146011200,146011191
794,146011260,146011263
795,146011320,146011324
796,146011380,146011379
797,146011440,146011438
798,146011500,146011484
799,146011560,146011573
800,146011620,146011613
801,146011680,146011670
802,146011740,146011748
803,146011800,146011784
804,146011860,146011871
805,146011920,146011926
806,146011980,146011987
807,146012040,146012040
808,146012100,146012090
809,146012160,146012144
810,146012220,146012236
811,146012280,146012278
812,146012340,146012337
813,146012400,146012417
814,146012460,146012456
815,146012520,146012520
816,146012580,146012580
817,146012640,146012640
818,146012700,146012692
819,146012760,146012757
820,146012820,146012834
821,146012880,146012889
822,146012940,146012913
823,146013000,146012983
824,146013060,146013065
825,146013120,146013120
826,146013180,146013179
827,146013240,146013252
828,146013300,146013285
829,146013360,146013373
830,146013420,146013423
831,146013480,146013487
832,146013540,146013544
833,146013600,146013610
834,146013660,146013660
835,146013720,146013717
836,146013780,146013789
837,146013840,146013843
838,146013900,146013890
839,146013960,146013975
840,146014020,146014034
841,146014080,146014096
842,146014140,146014142
843,146014200,146014205
844,146014260,146014259
845,146014320,146014313
846,146014380,146014382
847,146014440,146014443
848,146014500,146014496
849,146014560,146014580
850,146014620,146014606
851,146014680,146014674
852,146014740,146014736
853,146014800,146014814
854,146014860,146014860
855,146014920,146014919
856,146014980,146014974
857,146015040,146015035
858,146015100,146015089
859,146015160,146015172
860,146015220,146015228
861,146015280,146015291
862,146015340,146015336
863,146015400,146015427
864,146015460,146015453
865,146015520,146015502
866,146015580,146015580
867,146015640,146015643
868,146015700,146015709
869,146015760,146015752
870,146015820,146015827
871,146015880,146015899
872,146015940,146015934
873,146016000,146015995
874,146016060,146016045
875,146016120,146016124
876,146016180,146016190
877,146016240,146016249
878,146016300,146016310
879,146016360,146016376
880,146016420,146016423
881,146016480,146016491
882,146016540,146016533
883,146016600,146016595
884,146016660,146016664
885,146016720,146016714
886,146016780,146016787
887,146016840,146016855
888,146016900,146016906
889,146016960,146016955
890,146017020,146017015
891,146017080,146017095
892,146017140,146017135
893,146017200,146017202
894,146017260,146017260
895,146017320,146017322
896,146017380,146017392
897,146017440,146017437
898,146017500,146017488
899,146017560,146017576
900,146017620,146017624
901,146017680,146017689
902,146017740,146017741
903,146017800,146017809
904,146017860,146017874
905,146017920,146017935
906,146017980,146017980
907,146018040,146018039
908,146018100,146018105
909,146018160,146018164
910,146018220,146018227
911,146018280,146018275
912,146018340,146018319
913,146018400,146018406
914,146018460,146018469
915,146018520,146018528
916,146018580,146018598
917,146018640,146018650
918,146018700,146018699
919,146018760,146018771
920,146018820,146018821
921,146018880,146018894
922,146018940,146018944
923,146019000,146019006
924,146019060,146019064
925,146019120,146019122
926,146019180,146019168
927,146019240,146019242
928,146019300,146019280
929,146019360,146019366
930,146019420,146019431
931,146019480,146019502
932,146019540,146019545
933,146019600,146019595
934,146019660,146019647
935,146019720,146019741
936,146019780,146019768
937,146019840,146019850
938,146019900,146019879
939,146019960,146019961
940,146020020,146020028
941,146020080,146020085
942,146020140,146020141
943,146020200,146020194
944,146020260,146020253
945,146020320,146020332
946,146020380,146020386
947,146020440,146020440
948,146020500,146020504
949,146020560,146020553
950,146020620,146020632
951,146020680,146020694
952,146020740,146020735
953,146020800,146020803
954,146020860,146020872
955,146020920,146020916
956,146020980,146021002
957,146021040,146021057
958,146021100,146021100
959,146021160,146021171
960,146021220,146021238
961,146021280,146021270
962,146021340,146021348
963,146021400,146021400
964,146021460,146021460
965,146021520,146021529
966,146021580,146021578
967,146021640,146021629
968,146021700,146021688
969,146021760,146021761
970,146021820,146021828
971,146021880,146021881
972,146021940,146021940
973,146022000,146022001
974,146022060,146022074
975,146022120,146022127
976,146022180,146022175
977,146022240,146022240
978,146022300,146022314
979,146022360,146022357
980,146022420,146022419
981,146022480,146022481
982,146022540,146022532
983,146022600,146022611
984,146022660,146022641
985,146022720,146022736
986,146022780,146022778
987,146022840,146022830
988,146022900,146022904
989,146022960,146022945
990,146023020,146023027
991,146023080,146023089
992,146023140,146023137
993,146023200,146023199
994,146023260,146023271
995,146023320,146023316
996,146023380,146023382
997,146023440,146023445
998,146023500,146023517
999,146023560,146023557
1000,146023620,146023622
1001,146023680,146023693
1002,146023740,146023717
1003,146023800,146023800
1004,146023860,146023843
1005,146023920,146023904
1006,146023980,146024001
1007,146024040,146024044
1008,146024100,146024116
1009,146024160,146024160
1010,146024220,146024227
1011,146024280,146024278
1012,146024340,146024337
1013,146024400,146024401
1014,146024460,146024463
1015,146024520,146024537
1016,146024580,146024580
1017,146024640,146024645
1018,146024700,146024700
1019,146024760,146024763
1020,146024820,146024809
1021,146024880,146024892
1022,146024940,146024937
1023,146025000,146025002
1024,146025060,146025060
1025,146025120,146025131
1026,146025180,146025187
1027,146025240,146025242
1028,146025300,146025303
1029,146025360,146025365
1030,146025420,146025429
1031,146025480,146025487
1032,146025540,146025554
1033,146025600,146025618
1034,146025660,146025668
1035,146025720,146025709
1036,146025780,146025799
1037,146025840,146025863
1038,146025900,146025899
1039,146025960,146025958
1040,146026020,146026002
1041,146026080,146026089
1042,146026140,146026132
1043,146026200,146026220
1044,146026260,146026238
1045,146026320,146026322
1046,146026380,146026388
1047,146026440,146026438
1048,146026500,146026495
1049,146026560,146026564
1050,146026620,146026617
1051,146026680,146026679
1052,146026740,146026741
1053,146026800,146026797
1054,146026860,146026860
1055,146026920,146026929
1056,146026980,146026979
1057,146027040,146027043
1058,146027100,146027095
1059,146027160,146027171
1060,146027220,146027210
1061,146027280,146027291
1062,146027340,146027312
1063,146027400,146027393
1064,146027460,146027447
1065,146027520,146027532
1066,146027580,146027584
1067,146027640,146027629
1068,146027700,146027697
1069,146027760,146027775
1070,146027820,146027821
1071,146027880,146027887
1072,146027940,146027927
1073,146028000,146027987
1074,146028060,146028067
1075,146028120,146028144
1076,146028180,146028177
1077,146028240,146028247
1078,146028300,146028293
1079,146028360,146028374
1080,146028420,146028418
1081,146028480,146028478
1082,146028540,146028523
1083,146028600,146028598
1084,146028660,146028663
1085,146028720,146028735
1086,146028780,146028770
1087,146028840,146028851
1088,146028900,146028899
1089,146028960,146028959
1090,146029020,146029013
1091,146029080,146029065
1092,146029140,146029130
1093,146029200,146029217
1094,146029260,146029250
1095,146029320,146029318
1096,146029380,146029392
1097,146029440,146029421
1098,146029500,146029505
1099,146029560,146029557
1100,146029620,146029623
1101,146029680,146029690
1102,146029740,146029740
1103,146029800,146029800
1104,146029860,146029868
1105,146029920,146029927
1106,146029980,146029975
1107,146030040,146030040
1108,146030100,146030089
1109,146030160,146030174
1110,146030220,146030210
1111,146030280,146030283
1112,146030340,146030358
1113,146030400,146030409
1114,146030460,146030459
1115,146030520,146030515
1116,146030580,146030576
1117,146030640,146030650
1118,146030700,146030704
1119,146030760,146030761
1120,146030820,146030847
1121,146030880,146030874
1122,146030940,146030937
1123,146031000,146030998
1124,146031060,146031063
1125,146031120,146031124
1126,146031180,146031179
1127,146031240,146031249
1128,146031300,146031307
1129,146031360,146031359
1130,146031420,146031398
1131,146031480,146031489
1132,146031540,146031533
1133,146031600,146031596
1134,146031660,146031660
1135,146031720,146031710
1136,146031780,146031774
1137,146031840,146031842
1138,146031900,146031898
1139,146031960,146031964
1140,146032020,146032013
1141,146032080,146032079
1142,146032140,146032131
1143,146032200,146032199
1144,146032260,146032263
1145,146032320,146032319
1146,146032380,146032367
1147,146032440,146032440
1148,146032500,146032502
1149,146032560,146032572
1150,146032620,146032620
1151,146032680,146032678
1152,146032740,146032730
1153,146032800,146032821
1154,146032860,146032852
1155,146032920,146032910
1156,146032980,146032980
1157,146033040,146033023
1158,146033100,146033111
1159,146033160,146033162
1160,146033220,146033226
1161,146033280,146033272
1162,146033340,146033337
1163,146033400,146033409
1164,146033460,146033470
1165,146033520,146033549
1166,146033580,146033592
1167,146033640,146033623
1168,146033700,146033702
1169,146033760,146033758
1170,146033820,146033832
1171,146033880,146033880
1172,146033940,146033946
1173,146034000,146033999
1174,146034060,146034067
1175,146034120,146034136
1176,146034180,146034176
1177,146034240,146034222
1178,146034300,146034292
1179,146034360,146034377
1180,146034420,146034423
1181,146034480,146034479
1182,146034540,146034532
1183,146034600,146034611
1184,146034660,146034664
1185,146034720,146034720
1186,146034780,146034777
1187,146034840,146034840
1188,146034900,146034899
1189,146034960,146034967
1190,146035020,146035034
1191,146035080,146035062
1192,146035140,146035127
1193,146035200,146035200
1194,146035260,146035262
1195,146035320,146035306
1196,146035380,146035376
1197,146035440,146035438
1198,146035500,146035498
1199,146035560,146035557
1200,146035620,146035620
1201,146035680,146035690
1202,146035740,146035748
1203,146035800,146035807
1204,146035860,146035864
1205,146035920,146035915
1206,146035980,146035977
1207,146036040,146036048
1208,146036100,146036102
1209,146036160,146036169
1210,146036220,146036224
1211,146036280,146036282
1212,146036340,146036345
1213,146036400,146036387
1214,146036460,146036460
1215,146036520,146036516
1216,146036580,146036589
1217,146036640,146036635
1218,146036700,146036703
1219,146036760,146036758
1220,146036820,146036826
1221,146036880,146036888
1222,146036940,146036940
1223,146037000,146037002
1224,146037060,146037063
1225,146037120,146037129
1226,146037180,146037179
1227,146037240,146037241
1228,146037300,146037298
1229,146037360,146037352
1230,146037420,146037423
1231,146037480,146037485
1232,146037540,146037534
1233,146037600,146037617
1234,146037660,146037654
1235,146037720,146037728
1236,146037780,146037785
1237,146037840,146037825
1238,146037900,146037900
1239,146037960,146037946
1240,146038020,146038020
1241,146038080,146038087
1242,146038140,146038159
1243,146038200,146038209
1244,146038260,146038246
1245,146038320,146038318
1246,146038380,146038396
1247,146038440,146038443
1248,146038500,146038518
1249,146038560,146038554
1250,146038620,146038616
1251,146038680,146038668
1252,146038740,146038738
1253,146038800,146038813
1254,146038860,146038852
1255,146038920,146038929
1256,146038980,146038985
1257,146039040,146039049
1258,146039100,146039099
1259,146039160,146039161
1260,146039220,146039242
1261,146039280,146039269
1262,146039340,146039348
1263,146039400,146039416
1264,146039460,146039465
1265,146039520,146039537
1266,146039580,146039552
1267,146039640,146039639
1268,146039700,146039690
1269,146039760,146039757
1270,146039820,146039820
1271,146039880,146039885
1272,146039940,146039933
1273,146040000,146040009
1274,146040060,146040046
1275,146040120,146040130
1276,146040180,146040179
1277,146040240,146040224
1278,146040300,146040284
1279,146040360,146040344
1280,146040420,146040411
1281,146040480,146040482
1282,146040540,146040554
1283,146040600,146040608
1284,146040660,146040648
1285,146040720,146040698
1286,146040780,146040778
1287,146040840,146040827
1288,146040900,146040900
1289,146040960,146040954
1290,146041020,146041046
1291,146041080,146041064
1292,146041140,146041143
1293,146041200,146041219
1294,146041260,146041257
1295,146041320,146041313
1296,146041380,146041397
1297,146041440,146041420
1298,146041500,146041484
1299,146041560,146041549
1300,146041620,146041624
1301,146041680,146041688
1302,146041740,146041740
1303,146041800,146041822
1304,146041860,146041859
1305,146041920,146041920
1306,146041980,146041978
1307,146042040,146042053
1308,146042100,146042100
1309,146042160,146042157
1310,146042220,146042237
1311,146042280,146042293
1312,146042340,146042351
1313,146042400,146042389
1314,146042460,146042451
1315,146042520,146042519
1316,146042580,146042579
1317,146042640,146042637
1318,146042700,146042699
1319,146042760,146042767
1320,146042820,146042811
1321,146042880,146042883
1322,146042940,146042938
1323,146043000,146042997
1324,146043060,146043059
1325,146043120,146043128
1326,146043180,146043184
1327,146043240,146043234
1328,146043300,146043304
1329,146043360,146043362
1330,146043420,146043425
1331,146043480,146043479
1332,146043540,146043551
1333,146043600,146043605
1334,146043660,146043651
1335,146043720,146043709
1336,146043780,146043768
1337,146043840,146043845
1338,146043900,146043895
1339,146043960,146043959
1340,146044020,146044021
1341,146044080,146044094
1342,146044140,146044163
1343,146044200,146044200
1344,146044260,146044281
1345,146044320,146044327
1346,146044380,146044394
1347,146044440,146044440
1348,146044500,146044490
1349,146044560,146044566
1350,146044620,146044634
1351,146044680,146044667
1352,146044740,146044741
1353,146044800,146044804
1354,146044860,146044867
1355,146044920,146044912
1356,146044980,146044977
1357,146045040,146045051
1358,146045100,146045120
1359,146045160,146045162
1360,146045220,146045231
1361,146045280,146045283
