,date,Error
143,146209020,146209016
144,146209080,146209084
145,146209140,146209140
146,146209200,146209203
147,146209260,146209270
148,146209320,146209338
149,146209380,146209399
150,146209440,146209445
151,146209500,146209506
152,146209560,146209559
153,146209620,146209634
154,146209680,146209699
155,146209740,146209739
156,146209800,146209811
157,146209860,146209860
158,146209920,146209922
159,146209980,146209985
160,146210040,146210040
161,146210100,146210112
162,146210160,146210150
163,146210220,146210218
164,146210280,146210282
165,146210340,146210334
166,146210400,146210407
167,146210460,146210449
168,146210520,146210524
169,146210580,146210570
170,146210640,146210642
171,146210700,146210709
172,146210760,146210786
173,146210820,146210834
174,146210880,146210900
175,146210940,146210944
176,146211000,146211025
177,146211060,146211061
178,146211120,146211121
179,146211180,146211172
180,146211240,146211246
181,146211300,146211314
182,146211360,146211358
183,146211420,146211420
184,146211480,146211480
185,146211540,146211540
186,146211600,146211599
187,146211660,146211651
188,146211720,146211737
189,146211780,146211765
190,146211840,146211835
191,146211900,146211907
192,146211960,146211974
193,146212020,146212021
194,146212080,146212081
195,146212140,146212144
196,146212200,146212201
197,146212260,146212272
198,146212320,146212320
199,146212380,146212375
200,146212440,146212440
201,146212500,146212504
202,146212560,146212576
203,146212620,146212639
204,146212680,146212680
205,146212740,146212730
206,146212800,146212791
207,146212860,146212885
208,146212920,146212920
209,146212980,146212988
210,146213040,146213063
211,146213100,146213098
212,146213160,146213162
213,146213220,146213219
214,146213280,146213274
215,146213340,146213351
216,146213400,146213414
217,146213460,146213446
218,146213520,146213533
219,146213580,146213581
220,146213640,146213645
221,146213700,146213705
222,146213760,146213751
223,146213820,146213820
224,146213880,146213875
225,146213940,146213963
226,146214000,146214025
227,146214060,146214064
228,146214120,146214113
229,146214180,146214195
230,146214240,146214242
231,146214300,146214321
232,146214360,146214383
233,146214420,146214440
234,146214480,146214480
235,146214540,146214535
236,146214600,146214598
237,146214660,146214663
238,146214720,146214715
239,146214780,146214795
240,146214840,146214850
241,146214900,146214903
242,146214960,146214960
243,146215020,146215030
244,146215080,146215097
245,146215140,146215125
246,146215200,146215206
247,146215260,146215260
248,146215320,146215317
249,146215380,146215380
250,146215440,146215445
251,146215500,146215522
252,146215560,146215564
253,146215620,146215620
254,146215680,146215672
255,146215740,146215751
256,146215800,146215797
257,146215860,146215862
258,146215920,146215931
259,146215980,146215984
260,146216040,146216040
261,146216100,146216102
262,146216160,146216172
263,146216220,146216223
264,146216280,146216286
265,146216340,146216348
266,146216400,146216400
267,146216460,146216467
268,146216520,146216521
269,146216580,146216595
270,146216640,146216649
271,146216700,146216687
272,146216760,146216761
273,146216820,146216835
274,146216880,146216881
275,146216940,146216940
276,146217000,146217013
277,146217060,146217054
278,146217120,146217124
279,146217180,146217189
280,146217240,146217252
281,146217300,146217294
282,146217360,146217352
283,146217420,146217438
284,146217480,146217477
285,146217540,146217543
286,146217600,146217628
287,146217660,146217660
288,146217720,146217702
289,146217780,146217811
290,146217840,146217854
291,146217900,146217907
292,146217960,146217991
293,146218020,146218023
294,146218080,146218098
295,146218140,146218144
296,146218200,146218201
297,146218260,146218270
298,146218320,146218332
299,146218380,146218396
300,146218440,146218455
301,146218500,146218500
302,146218560,146218563
303,146218620,146218643
304,146218680,146218690
305,146218740,146218744
306,146218800,146218817
307,146218860,146218878
308,146218920,146218936
309,146218980,146218979
310,146219040,146219040
311,146219100,146219111
312,146219160,146219175
313,146219220,146219213
314,146219280,146219280
315,146219340,146219341
316,146219400,146219414
317,146219460,146219454
318,146219520,146219551
319,146219580,146219584
320,146219640,146219650
321,146219700,146219726
322,146219760,146219770
323,146219820,146219831
324,146219880,146219882
325,146219940,146219948
326,146220000,146219994
327,146220060,146220063
328,146220120,146220124
329,146220180,146220175
330,146220240,146220254
331,146220300,146220308
332,146220360,146220346
333,146220420,146220431
334,146220480,146220475
335,146220540,146220549
336,146220600,146220597
337,146220660,146220660
338,146220720,146220728
339,146220780,146220803
340,146220840,146220829
341,146220900,146220900
342,146220960,146220960
343,146221020,146221035
344,146221080,146221081
345,146221140,146221148
346,146221200,146221217
347,146221260,146221271
348,146221320,146221320
349,146221380,146221380
350,146221440,146221441
351,146221500,146221505
352,146221560,146221556
353,146221620,146221623
354,146221680,146221689
355,146221740,146221740
356,146221800,146221800
357,146221860,146221866
358,146221920,146221932
359,146221980,146221971
360,146222040,146222035
361,146222100,146222116
362,146222160,146222163
363,146222220,146222214
364,146222280,146222285
365,146222340,146222359
366,146222400,146222398
367,146222460,146222455
368,146222520,146222521
369,146222580,146222599
370,146222640,146222638
371,146222700,146222709
372,146222760,146222774
373,146222820,146222830
374,146222880,146222880
375,146222940,146222950
376,146223000,146223005
377,146223060,146223072
378,146223120,146223127
379,146223180,146223185
380,146223240,146223227
381,146223300,146223310
382,146223360,146223362
383,146223420,146223404
384,146223480,146223483
385,146223540,146223546
386,146223600,146223602
387,146223660,146223640
388,146223720,146223717
389,146223780,146223775
390,146223840,146223840
391,146223900,146223882
392,146223960,146223966
393,146224020,146224029
394,146224080,146224089
395,146224140,146224143
396,146224200,146224203
397,146224260,146224274
398,146224320,146224328
399,146224380,146224380
400,146224440,146224447
401,146224500,146224510
402,146224560,146224576
403,146224620,146224628
404,146224680,146224677
405,146224740,146224740
406,146224800,146224806
407,146224860,146224867
408,146224920,146224934
409,146224980,146224966
410,146225040,146225037
411,146225100,146225093
412,146225160,146225174
413,146225220,146225231
414,146225280,146225287
415,146225340,146225352
416,146225400,146225399
417,146225460,146225469
418,146225520,146225524
419,146225580,146225585
420,146225640,146225642
421,146225700,146225713
422,146225760,146225774
423,146225820,146225810
424,146225880,146225879
425,146225940,146225944
426,146226000,146226009
427,146226060,146226049
428,146226120,146226115
429,146226180,146226181
430,146226240,146226261
431,146226300,146226296
432,146226360,146226360
433,146226420,146226423
434,146226480,146226483
435,146226540,146226545
436,146226600,146226603
437,146226660,146226662
438,146226720,146226726
439,146226780,146226786
440,146226840,146226847
441,146226900,146226908
442,146226960,146226953
443,146227020,146227025
444,146227080,146227085
445,146227140,146227151
446,146227200,146227210
447,146227260,146227279
448,146227320,146227317
449,146227380,146227382
450,146227440,146227446
451,146227500,146227498
452,146227560,146227561
453,146227620,146227620
454,146227680,146227680
455,146227740,146227766
456,146227800,146227803
457,146227860,146227878
458,146227920,146227916
459,146227980,146227986
460,146228040,146228038
461,146228100,146228107
462,146228160,146228180
463,146228220,146228243
464,146228280,146228292
465,146228340,146228348
466,146228400,146228404
467,146228460,146228468
468,146228520,146228537
469,146228580,146228569
470,146228640,146228641
471,146228700,146228695
472,146228760,146228774
473,146228820,146228813
474,146228880,146228892
475,146228940,146228933
476,146229000,146228994
477,146229060,146229079
478,146229120,146229134
479,146229180,146229176
480,146229240,146229228
481,146229300,146229295
482,146229360,146229370
483,146229420,146229424
484,146229480,146229475
485,146229540,146229549
486,146229600,146229617
487,146229660,146229654
488,146229720,146229723
489,146229780,146229777
490,146229840,146229855
491,146229900,146229905
492,146229960,146229958
493,146230020,146230008
494,146230080,146230091
495,146230140,146230141
496,146230200,146230205
497,146230260,146230262
498,146230320,146230328
499,146230380,146230368
500,146230440,146230437
501,146230500,146230507
502,146230560,146230582
503,146230620,146230627
504,146230680,146230683
505,146230740,146230738
506,146230800,146230798
507,146230860,146230862
508,146230920,146230917
509,146230980,146230985
510,146231040,146231044
511,146231100,146231123
512,146231160,146231163
513,146231220,146231235
514,146231280,146231280
515,146231340,146231353
516,146231400,146231428
517,146231460,146231459
518,146231520,146231513
519,146231580,146231594
520,146231640,146231644
521,146231700,146231701
522,146231760,146231768
523,146231820,146231827
524,146231880,146231896
525,146231940,146231948
526,146232000,146231999
527,146232060,146232054
528,146232120,146232108
529,146232180,146232174
530,146232240,146232255
531,146232300,146232291
532,146232360,146232364
533,146232420,146232436
534,146232480,146232490
535,146232540,146232559
536,146232600,146232611
537,146232660,146232679
538,146232720,146232719
539,146232780,146232777
540,146232840,146232863
541,146232900,146232907
542,146232960,146232965
543,146233020,146233019
544,146233080,146233100
545,146233140,146233149
546,146233200,146233209
547,146233260,146233259
548,146233320,146233325
549,146233380,146233380
550,146233440,146233443
551,146233500,146233507
552,146233560,146233560
553,146233620,146233617
554,146233680,146233692
555,146233740,146233735
556,146233800,146233818
557,146233860,146233879
558,146233920,146233911
559,146233980,146234000
560,146234040,146234037
561,146234100,146234117
562,146234160,146234159
563,146234220,146234231
564,146234280,146234274
565,146234340,146234350
566,146234400,146234405
567,146234460,146234480
568,146234520,146234531
569,146234580,146234576
570,146234640,146234647
571,146234700,146234698
572,146234760,146234766
573,146234820,146234839
574,146234880,146234899
575,146234940,146234946
576,146235000,146234997
577,146235060,146235065
578,146235120,146235145
579,146235180,146235183
580,146235240,146235230
581,146235300,146235291
582,146235360,146235353
583,146235420,146235435
584,146235480,146235481
585,146235540,146235538
586,146235600,146235607
587,146235660,146235673
588,146235720,146235722
589,146235780,146235777
590,146235840,146235846
591,146235900,146235912
592,146235960,146235948
593,146236020,146236011
594,146236080,146236104
595,146236140,146236148
596,146236200,146236207
597,146236260,146236251
598,146236320,146236315
599,146236380,146236381
600,146236440,146236456
601,146236500,146236505
602,146236560,146236549
603,146236620,146236639
604,146236680,146236700
605,146236740,146236753
606,146236800,146236794
607,146236860,146236858
608,146236920,146236921
609,146236980,146236985
610,146237040,146237062
611,146237100,146237091
612,146237160,146237158
613,146237220,146237224
614,146237280,146237279
615,146237340,146237340
616,146237400,146237390
617,146237460,146237464
618,146237520,146237520
619,146237580,146237585
620,146237640,146237653
621,146237700,146237701
622,146237760,146237762
623,146237820,146237826
624,146237880,146237880
625,146237940,146237946
626,146238000,146237987
627,146238060,146238056
628,146238120,146238129
629,146238180,146238186
630,146238240,146238252
631,146238300,146238291
632,146238360,146238359
633,146238420,146238423
634,146238480,146238483
635,146238540,146238541
636,146238600,146238618
637,146238660,146238660
638,146238720,146238720
639,146238780,146238789
640,146238840,146238848
641,146238900,146238905
642,146238960,146238980
643,146239020,146239029
644,146239080,146239081
645,146239140,146239135
646,146239200,146239216
647,146239260,146239258
648,146239320,146239327
649,146239380,146239379
650,146239440,146239464
651,146239500,146239511
652,146239560,146239547
653,146239620,146239626
654,146239680,146239671
655,146239740,146239739
656,146239800,146239811
657,146239860,146239852
658,146239920,146239927
659,146239980,146239983
660,146240040,146240051
661,146240100,146240095
662,146240160,146240170
663,146240220,146240220
664,146240280,146240294
665,146240340,146240344
666,146240400,146240410
667,146240460,146240477
668,146240520,146240534
669,146240580,146240583
670,146240640,146240650
671,146240700,146240703
672,146240760,146240768
673,146240820,146240839
674,146240880,146240876
675,146240940,146240933
676,146241000,146241008
677,146241060,146241059
678,146241120,146241135
679,146241180,146241192
680,146241240,146241249
681,146241300,146241303
682,146241360,146241360
683,146241420,146241416
684,146241480,146241479
685,146241540,146241543
686,146241600,146241595
687,146241660,146241673
688,146241720,146241730
689,146241780,146241771
690,146241840,146241818
691,146241900,146241914
692,146241960,146241952
693,146242020,146241996
694,146242080,146242068
695,146242140,146242145
696,146242200,146242217
697,146242260,146242272
698,146242320,146242338
699,146242380,146242401
700,146242440,146242462
701,146242500,146242495
702,146242560,146242562
703,146242620,146242618
704,146242680,146242684
705,146242740,146242740
706,146242800,146242806
707,146242860,146242882
708,146242920,146242917
709,146242980,146242991
710,146243040,146243035
711,146243100,146243092
712,146243160,146243174
713,146243220,146243222
714,146243280,146243284
715,146243340,146243358
716,146243400,146243391
717,146243460,146243464
718,146243520,146243538
719,146243580,146243574
720,146243640,146243646
721,146243700,146243713
722,146243760,146243773
723,146243820,146243830
724,146243880,146243893
725,146243940,146243948
726,146244000,146244011
727,146244060,146244067
728,146244120,146244116
729,146244180,146244185
730,146244240,146244242
731,146244300,146244315
732,146244360,146244369
733,146244420,146244429
734,146244480,146244485
735,146244540,146244550
736,146244600,146244599
737,146244660,146244666
738,146244720,146244718
739,146244780,146244780
740,146244840,146244834
741,146244900,146244926
742,146244960,146244970
743,146245020,146245015
744,146245080,146245080
745,146245140,146245147
746,146245200,146245200
747,146245260,146245271
748,146245320,146245328
749,146245380,146245395
750,146245440,146245417
751,146245500,146245511
752,146245560,146245566
753,146245620,146245634
754,146245680,146245679
755,146245740,146245737
756,146245800,146245793
757,146245860,146245868
758,146245920,146245925
759,146245980,146245968
760,146246040,146246039
761,146246100,146246103
762,146246160,146246153
763,146246220,146246220
764,146246280,146246283
765,146246340,146246339
766,146246400,146246388
767,146246460,146246475
768,146246520,146246526
769,146246580,146246587
770,146246640,146246639
771,146246700,146246705
772,146246760,146246758
773,146246820,146246822
774,146246880,146246885
775,146246940,146246949
776,146247000,146246999
777,146247060,146247057
778,146247120,146247136
779,146247180,146247171
780,146247240,146247246
781,146247300,146247303
782,146247360,146247370
783,146247420,146247420
784,146247480,146247474
785,146247540,146247545
786,146247600,146247591
787,146247660,146247654
788,146247720,146247723
789,146247780,146247785
790,146247840,146247830
791,146247900,146247916
792,146247960,146247963
793,146248020,146248036
794,146248080,146248094
795,146248140,146248144
796,146248200,146248200
797,146248260,146248251
798,146248320,146248333
799,146248380,146248399
800,146248440,146248445
801,146248500,146248504
802,146248560,146248556
803,146248620,146248615
804,146248680,146248683
805,146248740,146248756
806,146248800,146248801
807,146248860,146248872
808,146248920,146248928
809,146248980,146248983
810,146249040,146249036
811,146249100,146249100
812,146249160,146249153
813,146249220,146249232
814,146249280,146249289
815,146249340,146249335
816,146249400,146249398
817,146249460,146249452
818,146249520,146249525
819,146249580,146249590
820,146249640,146249636
821,146249700,146249700
822,146249760,146249767
823,146249820,146249808
824,146249880,146249886
825,146249940,146249959
826,146250000,146250020
827,146250060,146250062
828,146250120,146250123
829,146250180,146250191
830,146250240,146250250
831,146250300,146250318
832,146250360,146250366
833,146250420,146250427
834,146250480,146250487
835,146250540,146250561
836,146250600,146250596
837,146250660,146250677
838,146250720,146250727
839,146250780,146250787
840,146250840,146250837
841,146250900,146250904
842,146250960,146250957
843,146251020,146251000
844,146251080,146251087
845,146251140,146251133
846,146251200,146251205
847,146251260,146251253
848,146251320,146251321
849,146251380,146251381
850,146251440,146251429
851,146251500,146251505
852,146251560,146251560
853,146251620,146251602
854,146251680,146251702
855,146251740,146251749
856,146251800,146251808
857,146251860,146251865
858,146251920,146251933
859,146251980,146251980
860,146252040,146252052
861,146252100,146252114
862,146252160,146252160
863,146252220,146252225
864,146252280,146252286
865,146252340,146252331
866,146252400,146252408
867,146252460,146252464
868,146252520,146252537
869,146252580,146252586
870,146252640,146252637
871,146252700,146252706
872,146252760,146252760
873,146252820,146252803
874,146252880,146252882
875,146252940,146252933
876,146253000,146253017
877,146253060,146253067
878,146253120,146253133
879,146253180,146253188
880,146253240,146253242
881,146253300,146253311
882,146253360,146253350
883,146253420,146253432
884,146253480,146253483
885,146253540,146253526
886,146253600,146253603
887,146253660,146253670
888,146253720,146253720
889,146253780,146253798
890,146253840,146253857
891,146253900,146253899
892,146253960,146253958
893,146254020,146254022
894,146254080,146254080
895,146254140,146254151
896,146254200,146254215
897,146254260,146254271
898,146254320,146254331
899,146254380,146254384
900,146254440,146254443
901,146254500,146254498
902,146254560,146254587
903,146254620,146254633
904,146254680,146254690
905,146254740,146254739
906,146254800,146254790
907,146254860,146254858
908,146254920,146254920
909,146254980,146254981
910,146255040,146255050
911,146255100,146255100
912,146255160,146255170
913,146255220,146255229
914,146255280,146255291
915,146255340,146255343
916,146255400,146255412
917,146255460,146255466
918,146255520,146255526
919,146255580,146255583
920,146255640,146255643
921,146255700,146255706
922,146255760,146255771
923,146255820,146255818
924,146255880,146255881
925,146255940,146255945
926,146256000,146256015
927,146256060,146256064
928,146256120,146256130
929,146256180,146256193
930,146256240,146256244
931,146256300,146256320
932,146256360,146256356
933,146256420,146256412
934,146256480,146256474
935,146256540,146256537
936,146256600,146256599
937,146256660,146256661
938,146256720,146256728
939,146256780,146256780
940,146256840,146256840
941,146256900,146256910
942,146256960,146256962
943,146257020,146257026
944,146257080,146257080
945,146257140,146257132
946,146257200,146257203
947,146257260,146257263
948,146257320,146257328
949,146257380,146257384
950,146257440,146257437
951,146257500,146257518
952,146257560,146257553
953,146257620,146257606
954,146257680,146257678
955,146257740,146257739
956,146257800,146257809
957,146257860,146257859
958,146257920,146257924
959,146257980,146257986
960,146258040,146258050
961,146258100,146258088
962,146258160,146258166
963,146258220,146258212
964,146258280,146258294
965,146258340,146258337
966,146258400,146258398
967,146258460,146258469
968,146258520,146258523
969,146258580,146258582
970,146258640,146258650
971,146258700,146258700
972,146258760,146258758
973,146258820,146258833
974,146258880,146258879
975,146258940,146258945
976,146259000,146258992
977,146259060,146259063
978,146259120,146259120
979,146259180,146259187
980,146259240,146259265
981,146259300,146259285
982,146259360,146259355
983,146259420,146259420
984,146259480,146259485
985,146259540,146259530
986,146259600,146259603
987,146259660,146259656
988,146259720,146259724
989,146259780,146259775
990,146259840,146259871
991,146259900,146259906
992,146259960,146259970
993,146260020,146260001
994,146260080,146260076
995,146260140,146260142
996,146260200,146260220
997,146260260,146260256
998,146260320,146260327
999,146260380,146260376
1000,146260440,146260442
1001,146260500,146260486
1002,146260560,146260546
1003,146260620,146260617
1004,146260680,146260692
1005,146260740,146260752
1006,146260800,146260802
1007,146260860,146260852
1008,146260920,146260935
1009,146260980,146260980
1010,146261040,146261035
1011,146261100,146261100
1012,146261160,146261161
1013,146261220,146261240
1014,146261280,146261283
1015,146261340,146261339
1016,146261400,146261400
1017,146261460,146261449
1018,146261520,146261536
1019,146261580,146261575
1020,146261640,146261645
1021,146261700,146261695
1022,146261760,146261757
1023,146261820,146261803
1024,146261880,146261884
1025,146261940,146261965
1026,146262000,146262021
1027,146262060,146262068
1028,146262120,146262138
1029,146262180,146262177
1030,146262240,146262233
1031,146262300,146262315
1032,146262360,146262358
1033,146262420,146262445
1034,146262480,146262497
1035,146262540,146262533
1036,146262600,146262600
1037,146262660,146262660
1038,146262720,146262731
1039,146262780,146262780
1040,146262840,146262843
1041,146262900,146262889
1042,146262960,146262980
1043,146263020,146263032
1044,146263080,146263084
1045,146263140,146263129
1046,146263200,146263205
1047,146263260,146263293
1048,146263320,146263328
1049,146263380,146263396
1050,146263440,146263423
1051,146263500,146263500
1052,146263560,146263561
1053,146263620,146263634
1054,146263680,146263675
1055,146263740,146263752
1056,146263800,146263814
1057,146263860,146263864
1058,146263920,146263922
1059,146263980,146263988
1060,146264040,146264034
1061,146264100,146264088
1062,146264160,146264147
1063,146264220,146264225
1064,146264280,146264280
1065,146264340,146264342
1066,146264400,146264399
1067,146264460,146264462
1068,146264520,146264542
1069,146264580,146264580
1070,146264640,146264635
1071,146264700,146264692
1072,146264760,146264754
1073,146264820,146264828
1074,146264880,146264881
1075,146264940,146264940
1076,146265000,146265001
1077,146265060,146265049
1078,146265120,146265115
1079,146265180,146265180
1080,146265240,146265240
1081,146265300,146265305
1082,146265360,146265372
1083,146265420,146265417
1084,146265480,146265486
1085,146265540,146265547
1086,146265600,146265598
1087,146265660,146265668
1088,146265720,146265732
1089,146265780,146265767
1090,146265840,146265847
1091,146265900,146265907
1092,146265960,146265966
1093,146266020,146266008
1094,146266080,146266093
1095,146266140,146266141
1096,146266200,146266196
1097,146266260,146266248
1098,146266320,146266327
1099,146266380,146266381
1100,146266440,146266430
1101,146266500,146266519
1102,146266560,146266551
1103,146266620,146266629
1104,146266680,146266674
1105,146266740,146266741
1106,146266800,146266810
1107,146266860,146266860
1108,146266920,146266928
1109,146266980,146266983
1110,146267040,146267058
1111,146267100,146267110
1112,146267160,146267168
1113,146267220,146267217
1114,146267280,146267280
1115,146267340,146267346
1116,146267400,146267421
1117,146267460,146267479
1118,146267520,146267525
1119,146267580,146267595
1120,146267640,146267645
1121,146267700,146267706
1122,146267760,146267765
1123,146267820,146267821
1124,146267880,146267889
1125,146267940,146267975
1126,146268000,146268001
1127,146268060,146268075
1128,146268120,146268133
1129,146268180,146268185
1130,146268240,146268252
1131,146268300,146268300
1132,146268360,146268365
1133,146268420,146268439
1134,146268480,146268500
1135,146268540,146268544
1136,146268600,146268602
1137,146268660,146268652
1138,146268720,146268732
1139,146268780,146268780
1140,146268840,146268836
1141,146268900,146268906
1142,146268960,146268964
1143,146269020,146269011
1144,146269080,146269096
1145,146269140,146269128
1146,146269200,146269188
1147,146269260,146269273
1148,146269320,146269320
1149,146269380,146269367
1150,146269440,146269454
1151,146269500,146269512
1152,146269560,146269561
1153,146269620,146269622
1154,146269680,146269685
1155,146269740,146269751
1156,146269800,146269802
1157,146269860,146269853
1158,146269920,146269922
1159,146269980,146269979
1160,146270040,146270028
1161,146270100,146270099
1162,146270160,146270154
1163,146270220,146270224
1164,146270280,146270295
1165,146270340,146270348
1166,146270400,146270431
1167,146270460,146270468
1168,146270520,146270525
1169,146270580,146270575
1170,146270640,146270652
1171,146270700,146270707
1172,146270760,146270748
1173,146270820,146270818
1174,146270880,146270890
1175,146270940,146270940
1176,146271000,146271007
1177,146271060,146271065
1178,146271120,146271144
1179,146271180,146271169
1180,146271240,146271242
1181,146271300,146271291
1182,146271360,146271355
1183,146271420,146271443
1184,146271480,146271493
1185,146271540,146271549
1186,146271600,146271603
1187,146271660,146271664
1188,146271720,146271744
1189,146271780,146271774
1190,146271840,146271856
1191,146271900,146271915
1192,146271960,146271955
1193,146272020,146272026
1194,146272080,146272078
1195,146272140,146272144
1196,146272200,146272212
1197,146272260,146272267
1198,146272320,146272336
1199,146272380,146272391
1200,146272440,146272422
1201,146272500,146272512
1202,146272560,146272552
1203,146272620,146272595
1204,146272680,146272680
1205,146272740,146272739
1206,146272800,146272825
1207,146272860,146272874
1208,146272920,146272932
1209,146272980,146272984
1210,146273040,146273053
1211,146273100,146273098
1212,146273160,146273175
1213,146273220,146273220
1214,146273280,146273282
1215,146273340,146273347
1216,146273400,146273398
1217,146273460,146273494
1218,146273520,146273526
1219,146273580,146273580
1220,146273640,146273635
1221,146273700,146273698
1222,146273760,146273763
1223,146273820,146273829
1224,146273880,146273870
1225,146273940,146273940
1226,146274000,146274022
1227,146274060,146274067
1228,146274120,146274124
1229,146274180,146274180
1230,146274240,146274242
1231,146274300,146274305
1232,146274360,146274378
1233,146274420,146274437
1234,146274480,146274479
1235,146274540,146274536
1236,146274600,146274609
1237,146274660,146274659
1238,146274720,146274734
1239,146274780,146274795
1240,146274840,146274837
1241,146274900,146274884
1242,146274960,146274951
1243,146275020,146275023
1244,146275080,146275073
1245,146275140,146275147
1246,146275200,146275206
1247,146275260,146275264
1248,146275320,146275322
1249,146275380,146275377
1250,146275440,146275449
1251,146275500,146275485
1252,146275560,146275568
1253,146275620,146275647
1254,146275680,146275696
1255,146275740,146275744
1256,146275800,146275801
1257,146275860,146275867
1258,146275920,146275922
1259,146275980,146276000
1260,146276040,146276039
1261,146276100,146276102
1262,146276160,146276153
1263,146276220,146276229
1264,146276280,146276269
1265,146276340,146276352
1266,146276400,146276409
1267,146276460,146276452
1268,146276520,146276528
1269,146276580,146276581
1270,146276640,146276639
1271,146276700,146276691
1272,146276760,146276748
1273,146276820,146276810
1274,146276880,146276868
1275,146276940,146276944
1276,146277000,146276994
1277,146277060,146277085
1278,146277120,146277127
1279,146277180,146277195
1280,146277240,146277238
1281,146277300,146277319
1282,146277360,146277360
1283,146277420,146277433
1284,146277480,146277487
1285,146277540,146277551
1286,146277600,146277593
1287,146277660,146277655
1288,146277720,146277733
1289,146277780,146277788
1290,146277840,146277839
1291,146277900,146277909
1292,146277960,146277964
1293,146278020,146278019
1294,146278080,146278104
1295,146278140,146278121
1296,146278200,146278201
1297,146278260,146278272
1298,146278320,146278328
1299,146278380,146278403
1300,146278440,146278449
1301,146278500,146278509
1302,146278560,146278558
1303,146278620,146278640
1304,146278680,146278678
1305,146278740,146278740
1306,146278800,146278800
1307,146278860,146278870
1308,146278920,146278919
1309,146278980,146278983
1310,146279040,146279039
1311,146279100,146279087
1312,146279160,146279158
1313,146279220,146279244
1314,146279280,146279280
1315,146279340,146279345
1316,146279400,146279429
1317,146279460,146279457
1318,146279520,146279531
1319,146279580,146279596
1320,146279640,146279635
1321,146279700,146279719
1322,146279760,146279773
1323,146279820,146279813
1324,146279880,146279884
1325,146279940,146279932
1326,146280000,146280032
1327,146280060,146280085
1328,146280120,146280124
1329,146280180,146280178
1330,146280240,146280248
1331,146280300,146280293
1332,146280360,146280361
1333,146280420,146280413
1334,146280480,146280481
1335,146280540,146280548
1336,146280600,146280607
1337,146280660,146280671
1338,146280720,146280719
1339,146280780,146280792
1340,146280840,146280844
1341,146280900,146280907
1342,146280960,146280979
1343,146281020,146281024
1344,146281080,146281075
1345,146281140,146281150
1346,146281200,146281194
1347,146281260,146281264
1348,146281320,146281323
1349,146281380,146281363
1350,146281440,146281430
1351,146281500,146281495
1352,146281560,146281567
1353,146281620,146281633
1354,146281680,146281684
1355,146281740,146281767
1356,146281800,146281812
1357,146281860,146281849
1358,146281920,146281930
1359,146281980,146281974
1360,146282040,146282037
1361,146282100,146282101
